Country Name,Country Code,Region,Income Group,Net Migration 1962,Population 1962,MigrRatePopn1962,Net Migration 1967,Population 1967,MigrRatePopn1967,Net Migration 1972,Population 1972,MigrRatePopn1972,Net Migration 1977,Population 1977,MigrRatePopn1977,Net Migration 1982,Population 1982,MigrRatePopn1982,Net Migration 1987,Population 1987,MigrRatePopn1987,Net Migration 1992,Population 1992,MigrRatePopn1992,Net Migration 1997,Population 1997,MigrRatePopn1997,Net Migration 2002,Population 2002,MigrRatePopn2002,Net Migration 2007,Population 2007,MigrRatePopn2007,Net Migration 2012,Population 2012,MigrRatePopn2012,Net Migration 2017,Population 2017,MigrRatePopn2017
IDA & IBRD total,IBT,N/A,N/A,-3963584.0,2372380778.0,-0.001670719994343168,-4173652.0,2663895555.0,-0.0015667476122201045,-7497326.0,2994908168.0,-0.002503357558708291,-7486372.0,3326428549.0,-0.002250573517429248,-6728516.0,3674370511.0,-0.0018312023732655087,-8916507.0,4062409115.0,-0.0021948815955233993,-11085383.0,4463427780.0,-0.002483603084085299,-14297599.0,4844173043.0,-0.0029515045959517348,-18637281.0,5209100117.0,-0.0035778312148727703,-23109254.0,5570347419.0,-0.004148619872644967,-18168999.0,5943961722.0,-0.0030567153440359926,-15664439.0,6333378175.0,-0.0024733149619634073
IDA total,IDA,N/A,N/A,-390811.0,398361774.0,-0.0009810454353484227,-533818.0,452449532.0,-0.0011798398765942365,-4839756.0,514272491.0,-0.009410878638655397,-3212366.0,584668782.0,-0.005494334739425168,-5775101.0,669455729.0,-0.008626561473492148,-4661737.0,767619157.0,-0.006072981578806533,-1399946.0,879774263.0,-0.0015912559151551357,-5667290.0,1001907623.0,-0.005656499531394423,-7824906.0,1131436239.0,-0.006915905404369853,-11514238.0,1273473673.0,-0.009041598773593179,-15990608.0,1428469697.0,-0.0111942227641109,-9608264.0,1597216764.0,-0.00601562932255825
IDA blend,IDB,N/A,N/A,7616.0,126289823.0,6.030573025666526e-05,102544.0,143347882.0,0.0007153506460597723,-258308.0,163636009.0,-0.001578552309962534,1262694.0,188841791.0,0.0066865178163873695,575125.0,220088459.0,0.0026131538319326413,-352458.0,255551896.0,-0.001379203228451101,-1623327.0,293874927.0,-0.0055238703640749865,-576770.0,334399200.0,-0.0017247947961597995,-1928024.0,377512127.0,-0.005107184278612591,-1483560.0,424192635.0,-0.003497373310123595,-2310575.0,478336539.0,-0.004830438010925191,-2260137.0,536862922.0,-0.004209895873569008
Indonesia,IDN,East Asia & Pacific,Upper middle income,449965.0,92518377.0,0.004863520249604032,556062.0,105865571.0,0.005252529172113944,508276.0,121017314.0,0.00420002711347568,378743.0,137278058.0,0.002758947828355789,475080.0,154468229.0,0.0030755839118217637,261282.0,171702763.0,0.0015217110979163452,-35412.0,187739786.0,-0.0001886227781254635,-67671.0,202826446.0,-0.00033363992385884435,-1149655.0,217357793.0,-0.005289228346185867,-1333685.0,232374245.0,-0.005739383897729286,-454447.0,248452413.0,-0.0018291108325842664,-494777.0,264645886.0,-0.0018695813015585665
IDA only,IDX,N/A,N/A,-398427.0,272071951.0,-0.001464417770871206,-636362.0,309101650.0,-0.0020587466938465065,-4581448.0,350636482.0,-0.013066090481708632,-4475060.0,395826991.0,-0.01130559588342979,-6350226.0,449367270.0,-0.014131483140728074,-4309279.0,512067261.0,-0.00841545501578161,223381.0,585899336.0,0.00038126173947396316,-5090520.0,667508423.0,-0.007626150958697341,-5896882.0,753924112.0,-0.007821585629297396,-10030678.0,849281038.0,-0.011810787655899602,-13680033.0,950133158.0,-0.014398016619897818,-7348127.0,1060353842.0,-0.006929881996881566
Isle of Man,IMN,Europe & Central Asia,High income,,48418.0,,,52118.0,,,57166.0,,,61336.0,,,63772.0,,,66471.0,,,71254.0,,,73850.0,,,78318.0,,,82408.0,,,84533.0,,,83598.0,
India,IND,South Asia,Lower middle income,-85391.0,469077190.0,-0.00018204040149554063,-342846.0,520400576.0,-0.0006588117227602761,2106041.0,581087256.0,0.003624311113785638,1111236.0,652408776.0,0.0017032818087045476,579708.0,732239504.0,0.0007916917850419608,45150.0,819682102.0,5.508232995430221e-05,-552948.0,909307016.0,-0.0006080982443447901,-682569.0,1000900030.0,-0.0006819552198434843,-1888986.0,1093317189.0,-0.0017277566098889898,-2655844.0,1183209472.0,-0.002244610158090418,-2350075.0,1265782790.0,-0.0018566179115138703,-2663434.0,1338658835.0,-0.0019896286718938364
Ireland,IRL,Europe & Central Asia,High income,-105837.0,2836050.0,-0.03731845348283704,-57278.0,2902450.0,-0.01973436234904994,44335.0,3036850.0,0.01459900884139816,51765.0,3282200.0,0.01577143379440619,-60929.0,3485800.0,-0.01747920133111481,-125947.0,3540057.0,-0.035577675726690274,-15374.0,3558430.0,-0.004320444690495528,84879.0,3674171.0,0.02310153773463456,201467.0,3931947.0,0.05123848312299225,197285.0,4398942.0,0.04484828397373732,-111819.0,4599533.0,-0.02431094635042297,118020.0,4807388.0,0.02454971389869093
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,-7838.0,23071315.0,-0.00033972922653086746,51755.0,26317783.0,0.0019665410266510672,77633.0,30075297.0,0.0025812878921860688,403319.0,34803045.0,0.011588612433193705,2007670.0,41869236.0,0.047950958551046884,1497228.0,51193782.0,0.029246286199366946,-898423.0,58780370.0,-0.015284405321028092,-218350.0,63136312.0,-0.00345839015747388,-48444.0,67284796.0,-0.0007199843483214247,-576900.0,71336475.0,-0.008087027008273117,-502345.0,75539862.0,-0.006650065100727878,-274998.0,80673951.0,-0.003408758299193751
Iraq,IRQ,Middle East & North Africa,Upper middle income,-1862.0,7674220.0,-0.00024263052140803887,-6877.0,8947404.0,-0.0007686028260264094,-8587.0,10599668.0,-0.0008101197131834695,-47791.0,12462070.0,-0.0038349166711469282,-199939.0,14432468.0,-0.013853417170230345,-647664.0,16257070.0,-0.03983891316208887,-154026.0,18402734.0,-0.008369734627474375,-17859.0,21439574.0,-0.0008329922973282958,-266320.0,24931919.0,-0.010681889348348997,-1102117.0,27911248.0,-0.039486482295596384,1303607.0,31890011.0,0.04087822359170713,39171.0,37552781.0,0.001043091855167797
Iceland,ISL,Europe & Central Asia,High income,-732.0,182378.0,-0.0040136419962934124,-2757.0,198751.0,-0.013871628318851225,-1061.0,209137.0,-0.0050732295098428306,-3929.0,221799.0,-0.01771423676391688,260.0,233860.0,0.0011117762764046865,646.0,245859.0,0.0026275222790298506,-1054.0,261057.0,-0.004037432438126539,1020.0,271128.0,0.0037620607240860405,2940.0,287523.0,0.010225268935006939,12007.0,311566.0,0.03853758112245881,-2163.0,320716.0,-0.006744284663066389,1900.0,343400.0,0.00553290623179965
Israel,ISR,Middle East & North Africa,High income,209496.0,2293000.0,0.0913632795464457,72440.0,2745000.0,0.026389799635701275,165879.0,3148000.0,0.05269345616264295,62546.0,3613000.0,0.017311375588153887,2604.0,4031000.0,0.0006459935499875961,65418.0,4369000.0,0.014973220416571297,451557.0,5123000.0,0.08814308022642983,245334.0,5836000.0,0.04203803975325565,102935.0,6570000.0,0.015667427701674275,273635.0,7180100.0,0.03811019345134469,19497.0,7910500.0,0.0024646988180266733,50002.0,8713300.0,0.005738583544696039
Italy,ITA,Europe & Central Asia,High income,-230527.0,50879450.0,-0.004530846933290356,-231781.0,52900500.0,-0.004381451971153392,19396.0,54381345.0,0.0003566664266946689,164927.0,55955411.0,0.00294747187184453,264799.0,56543548.0,0.004683098414694459,-10058.0,56601931.0,-0.000177697117789144,152825.0,56797087.0,0.0026907189800068443,-298237.0,56890372.0,-0.005242310596949516,1664343.0,57059007.0,0.02916880414690708,1050948.0,58438310.0,0.017983887624402554,1637369.0,59539717.0,0.027500449825786037,744713.0,60536709.0,0.012301841515699177
Jamaica,JAM,Latin America & Caribbean,Upper middle income,-143938.0,1676501.0,-0.08585619692442772,-149741.0,1803319.0,-0.08303633466957316,-91034.0,1935100.0,-0.04704356364012196,-98483.0,2080831.0,-0.047328687433049584,-71084.0,2234057.0,-0.03181834662231089,-146934.0,2375393.0,-0.06185671171044118,-110068.0,2461049.0,-0.044724018091472376,-93279.0,2583916.0,-0.03609985773531338,-92045.0,2692845.0,-0.034181321242032124,-87319.0,2768227.0,-0.0315432946792297,-56658.0,2842132.0,-0.019935034685229256,-56658.0,2920853.0,-0.01939775812065859
Jordan,JOR,Middle East & North Africa,Upper middle income,35715.0,1010658.0,0.03533836371947781,255435.0,1378998.0,0.18523232085905852,-29706.0,1883935.0,-0.01576805993837367,-80758.0,2179363.0,-0.03705578189590261,81657.0,2563534.0,0.03185329314922291,170602.0,3131796.0,0.05447417392448295,412472.0,3977672.0,0.10369683573708441,-150149.0,4848541.0,-0.030967872603325414,-93910.0,5317506.0,-0.017660534844718558,649995.0,6255280.0,0.10391141563607065,1056759.0,8090872.0,0.13061126167859285,51099.0,9779173.0,0.005225288477870266
Japan,JPN,East Asia & Pacific,High income,-151351.0,95832000.0,-0.0015793367559896485,822703.0,100725000.0,0.008167813353189377,714937.0,107188000.0,0.006669935067358287,205006.0,113863000.0,0.0018004619586696293,50002.0,118449000.0,0.0004221394861923697,-298339.0,122091000.0,-0.002443578969784833,46286.0,124229000.0,0.00037258611113347124,-100333.0,126057000.0,-0.000795933585600165,164199.0,127445000.0,0.001288391070657931,277580.0,128001000.0,0.0021685768079936878,358133.0,127629000.0,0.002806047214974653,357800.0,126785797.0,0.002822082665931421
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,694120.0,10756928.0,0.06452771646328766,173343.0,12385710.0,0.013995402766575352,-128101.0,13463985.0,-0.00951434512144807,-435262.0,14359624.0,-0.030311517906039878,-433268.0,15128087.0,-0.028639972787041744,-674287.0,16039251.0,-0.042039805973483425,-1439396.0,16439095.0,-0.08755932124000744,-1261512.0,15333703.0,-0.08227053830376133,44530.0,14858948.0,0.0029968474214998263,-35196.0,15484192.0,-0.0022730278725554423,159807.0,16792089.0,0.009516802823043636,-90000.0,18037776.0,-0.004989528642555491
Kenya,KEN,Sub-Saharan Africa,Lower middle income,-20000.0,8647011.0,-0.002312937962031042,-19535.0,10187478.0,-0.0019175501532371407,-17915.0,12146068.0,-0.0014749629262737537,-2930.0,14638890.0,-0.00020015178746475996,3805.0,17736326.0,0.00021453146497194515,5023.0,21382112.0,0.0002349159895898029,221569.0,25326078.0,0.008748650304243712,-21386.0,29415659.0,-0.0007270277371654329,25144.0,33751739.0,0.000744969022188753,-189330.0,38705932.0,-0.004891498285069069,-50000.0,44343410.0,-0.0011275632613729977,-50000.0,50221473.0,-0.0009955900735926244
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,103107.0,2333400.0,0.0441874517870918,104185.0,2736500.0,0.038072355198245936,-12065.0,3088200.0,-0.003906806553979665,-45839.0,3423900.0,-0.013387949414410467,-54162.0,3759300.0,-0.014407469475700263,-126883.0,4144600.0,-0.03061405201949525,-276249.0,4515400.0,-0.0611792975151703,-27268.0,4696400.0,-0.005806149391022911,-172911.0,4990700.0,-0.03464664275552528,-76604.0,5268400.0,-0.014540277883228304,-93353.0,5607200.0,-0.01664877300613497,-20000.0,6198200.0,-0.0032267432480397535
Cambodia,KHM,East Asia & Pacific,Lower middle income,0.0,6028431.0,0.0,-248418.0,6685960.0,-0.03715517292954191,-125000.0,7302111.0,-0.01711833742324651,-84999.0,7196042.0,-0.011811909936045398,-88854.0,6919801.0,-0.01284054266878484,-78022.0,8198082.0,-0.009517104122647224,409414.0,9623889.0,0.04254142997700826,348495.0,11298600.0,0.030844086878020285,-35156.0,12637727.0,-0.0027818293590295153,-295987.0,13679962.0,-0.021636536709677995,-149999.0,14780454.0,-0.010148470405577528,-149999.0,16009414.0,-0.009369424764704067
Kiribati,KIR,East Asia & Pacific,Lower middle income,-786.0,43281.0,-0.018160393706245236,-917.0,48417.0,-0.018939628642832062,-1120.0,52780.0,-0.021220159151193633,-2342.0,56764.0,-0.04125854414769924,-3011.0,60887.0,-0.049452264030088525,-664.0,67248.0,-0.009873899595527005,-4435.0,74766.0,-0.05931840676243212,-2801.0,80187.0,-0.03493084914013493,-1938.0,87305.0,-0.02219804134929271,-295.0,96527.0,-0.0030561397329244666,-4123.0,106370.0,-0.038760928833317665,-3999.0,114158.0,-0.035030396468053046
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,,50963.0,,,47381.0,,,44320.0,,,43942.0,,,42728.0,,,41041.0,,,40697.0,,,42854.0,,,45165.0,,,47778.0,,,49887.0,,,52045.0,
"Korea, Rep.",KOR,East Asia & Pacific,High income,-69136.0,26513030.0,-0.0026076234968240145,-81844.0,30130983.0,-0.0027162738102503993,-209938.0,33505406.0,-0.006265794839196994,-165135.0,36411795.0,-0.004535206242922108,92892.0,39326352.0,0.00236208026617877,170581.0,41621690.0,0.004098367942291627,71418.0,43747962.0,0.0016324874745022408,159428.0,45953580.0,0.003469327090511773,81223.0,47644736.0,0.0017047633551794683,-156546.0,48683638.0,-0.0032155772746482094,401183.0,50199853.0,0.007991716629130369,58657.0,51361911.0,0.0011420330524695625
Kuwait,KWT,Middle East & North Africa,High income,137000.0,337348.0,0.4061088253079906,146600.0,577164.0,0.25400059601776964,95836.0,851916.0,0.11249465909784533,141100.0,1153583.0,0.12231456254123024,115340.0,1507645.0,0.07650342089815573,119768.0,1938909.0,0.06177082060065738,-655000.0,,,242000.0,1710256.0,0.1414992843176694,26500.0,2136997.0,0.012400578943255419,479500.0,2504019.0,0.1914921572080723,580000.0,3348853.0,0.17319362778838007,197600.0,4056099.0,0.04871675962544307
Latin America & Caribbean (excluding high income),LAC,N/A,N/A,-1273827.0,215860314.0,-0.0059011634718552294,-1701987.0,247383939.0,-0.006879941385362127,-2223153.0,280858331.0,-0.007915567225954925,-3183626.0,316246897.0,-0.010066900356021516,-3189809.0,354216276.0,-0.009005258132181369,-3766978.0,393720726.0,-0.009567639576078604,-4235925.0,432695338.0,-0.009789624772892747,-4591564.0,470817399.0,-0.009752324382557494,-5113976.0,507060159.0,-0.010085540954520153,-3732353.0,540405229.0,-0.006906581949450382,-2720438.0,572224389.0,-0.004754145493089075,-2718002.0,602426586.0,-0.00451175639184025
Lao PDR,LAO,East Asia & Pacific,Lower middle income,76.0,2221125.0,3.4216894591704655e-05,30.0,2496920.0,1.201480223635519e-05,46.0,2840841.0,1.619238809915796e-05,-198756.0,3135842.0,-0.06338201988493043,-35110.0,3401191.0,-0.010322854553008048,138.0,3905530.0,3.533451285740988e-05,-60567.0,4500351.0,-0.013458283587213531,-134746.0,5050315.0,-0.02668071199519238,-148100.0,5493246.0,-0.026960380074003604,-110258.0,5944948.0,-0.018546503686827875,-112313.0,6444530.0,-0.017427647943294548,-73518.0,6953035.0,-0.010573512142539194
Lebanon,LBN,Middle East & North Africa,Upper middle income,20000.0,1925297.0,0.010388007668427261,-70002.0,2174738.0,-0.032188705030215134,-10000.0,2417836.0,-0.004135929814925413,-285201.0,2601740.0,-0.10961933167803085,-214378.0,2606139.0,-0.08225885112037386,-128038.0,2667960.0,-0.04799097437742695,390001.0,3076132.0,0.12678292088896057,-29428.0,3658424.0,-0.008043900870976136,550110.0,4182205.0,0.13153587640969297,-26882.0,4767344.0,-0.005638779160891264,1192354.0,5538634.0,0.2152794353264722,-150060.0,6811873.0,-0.02202918345659116
Liberia,LBR,Sub-Saharan Africa,Low income,7996.0,1166648.0,0.006853823946897436,7996.0,1303035.0,0.006136442996542687,10996.0,1474567.0,0.007457104356736588,11949.0,1692140.0,0.007061472454997814,0.0,1989483.0,0.0,-359708.0,2153316.0,-0.16704840348560082,-290000.0,2001624.0,-0.14488235552731182,462952.0,2326202.0,0.19901625052338534,-50000.0,3024729.0,-0.016530406525675525,175585.0,3461911.0,0.05071909705362154,25000.0,4135659.0,0.006044985817254276,-25000.0,4702228.0,-0.005316628627961043
Libya,LBY,Middle East & North Africa,Upper middle income,45891.0,1550813.0,0.029591575515552165,48002.0,1878877.0,0.025548239719790065,58665.0,2327490.0,0.025205264039802534,57534.0,2865637.0,0.020077211454207215,113380.0,3480454.0,0.032576209885262095,5490.0,4109725.0,0.0013358558054371035,3965.0,4650885.0,0.0008525259171103994,-57368.0,5118007.0,-0.011209050710559793,-20569.0,5531089.0,-0.003718797509857462,-118555.0,5974787.0,-0.01984254836197508,-300002.0,6285750.0,-0.04772731973113789,-9997.0,6580724.0,-0.0015191337609661187
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,-9187.0,91891.0,-0.09997714683701342,-7795.0,99365.0,-0.07844814572535601,-9703.0,106310.0,-0.09127081177687894,-8971.0,112685.0,-0.07961130585259794,-8009.0,120988.0,-0.06619664760141501,-4285.0,130856.0,-0.03274591917833344,-5031.0,141760.0,-0.03548955981941309,-1541.0,150913.0,-0.010211181276629582,-804.0,159392.0,-0.005044167837783577,4360.0,167639.0,0.026008267765854007,0.0,176646.0,0.0,0.0,180955.0,0.0
Latin America & Caribbean,LCN,N/A,N/A,-1594811.0,232179888.0,-0.006868859373383797,-2147249.0,265182478.0,-0.008097250678832558,-2614761.0,300021011.0,-0.008715259612267622,-3479274.0,336887200.0,-0.010327712065047292,-3493972.0,376322267.0,-0.009284521024635515,-4016511.0,417353074.0,-0.009623772412899492,-4288871.0,458011037.0,-0.009364121502600384,-4671401.0,497858138.0,-0.009382996165867635,-5318859.0,535509361.0,-0.009932336178153195,-3784759.0,570091464.0,-0.0066388627772893645,-2796189.0,603097381.0,-0.004636380604677174,-2606469.0,634545282.0,-0.004107617019521075
Least developed countries: UN classification,LDC,N/A,N/A,-1005498.0,251900741.0,-0.003991643676824278,-1203458.0,284708409.0,-0.00422698438808669,-4400298.0,321797581.0,-0.013674117705689031,-3897388.0,362475112.0,-0.010752153378188349,-6102508.0,410740611.0,-0.014857328047359798,-3733535.0,467290514.0,-0.00798975131774235,871361.0,534731006.0,0.0016295314657702867,-4294643.0,609983301.0,-0.007040591099722581,-4393268.0,691061397.0,-0.00635727595127123,-9561841.0,780219542.0,-0.012255321079871132,-7624642.0,876869863.0,-0.008695294845593296,-4861511.0,986365080.0,-0.004928713615855095
Low income,LIC,N/A,N/A,-454020.0,150246788.0,-0.003021828326872452,-214831.0,169257096.0,-0.001269258454014832,-1625547.0,192255470.0,-0.008455140444118443,-2606900.0,218076745.0,-0.01195404856212431,-5234756.0,246643720.0,-0.021223958185515528,-3302410.0,279547387.0,-0.011813417522661372,1280175.0,321531045.0,0.003981497338771751,-2571989.0,370477990.0,-0.006942353039650209,-678717.0,424933735.0,-0.0015972302128471865,-2632479.0,489505419.0,-0.005377834233945426,-7574410.0,559335524.0,-0.013541800359528032,-4052273.0,634796692.0,-0.00638357611353148
Liechtenstein,LIE,Europe & Central Asia,High income,,17289.0,,,19691.0,,,22151.0,,,24448.0,,,26536.0,,,27837.0,,,29553.0,,,31830.0,,,33879.0,,,35217.0,,,36615.0,,,37800.0,
Sri Lanka,LKA,South Asia,Lower middle income,-47500.0,10352179.0,-0.00458840597713776,-38500.0,11657650.0,-0.0033025524012129373,-145000.0,13002231.0,-0.01115193231069345,-237500.0,14273495.0,-0.01663923236740546,-398693.0,15501207.0,-0.025720126181141896,-137440.0,16643952.0,-0.008257654191744845,-255780.0,17736821.0,-0.014420848020059513,-461684.0,18470900.0,-0.02499520867959872,-449480.0,19062482.0,-0.023579300953569426,-520065.0,19842044.0,-0.026210253338819326,-484772.0,20425000.0,-0.023734247246022033,-489932.0,21444000.0,-0.022847043462040664
Lower middle income,LMC,N/A,N/A,-827911.0,916256413.0,-0.000903580033114595,-2603730.0,1026748653.0,-0.0025358981405939084,-2626935.0,1151780781.0,-0.002280759536306241,-2158820.0,1294569650.0,-0.0016675966410922734,-1493460.0,1460309661.0,-0.0010227008968613541,-2814621.0,1646753428.0,-0.0017091939522593785,-5667870.0,1843386680.0,-0.0030747048687581923,-7028307.0,2038516003.0,-0.0034477565982590913,-12896960.0,2233327611.0,-0.0057747730053027135,-15520933.0,2428529757.0,-0.006391082075590149,-13606015.0,2628465458.0,-0.005176410045103968,-10239143.0,2831466703.0,-0.0036161975661417483
Low & middle income,LMY,N/A,N/A,-3927224.0,2324516396.0,-0.0016894800169006852,-4221607.0,2614208557.0,-0.001614870010541397,-7162517.0,2944468935.0,-0.0024325327106906633,-7264498.0,3274131330.0,-0.002218755837139862,-6535671.0,3619940389.0,-0.0018054637087008673,-8349528.0,4006377627.0,-0.0020840591620047005,-10296679.0,4409608111.0,-0.0023350553475068206,-13482497.0,4790982256.0,-0.0028141404579645765,-18256319.0,5157632247.0,-0.003539670555344269,-22561890.0,5519916437.0,-0.004087360788429269,-17919477.0,5894259181.0,-0.003040157626214164,-15853831.0,6284034658.0,-0.0025228745324975257
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,-24999.0,869136.0,-0.02876304744021649,-22399.0,962273.0,-0.023277178098107292,-24048.0,1077095.0,-0.02232672141268876,-6538.0,1228536.0,-0.005321781372300038,-25760.0,1415367.0,-0.018200226513688675,-40195.0,1596394.0,-0.02517862131779498,-7839.0,1782285.0,-0.004398286469335712,-37212.0,1968044.0,-0.018908113842983184,-161218.0,2029829.0,-0.0794244244219587,-92476.0,1986922.0,-0.04654234036363783,-47704.0,2014990.0,-0.023674559178953742,-50234.0,2091412.0,-0.0240191793869405
Late-demographic dividend,LTE,N/A,N/A,-2767349.0,1113927865.0,-0.0024843161635066916,-2127314.0,1248850536.0,-0.0017034176137792041,-2654279.0,1400911465.0,-0.0018946800467508488,-1908587.0,1528866956.0,-0.0012483669638550289,-1538143.0,1642764670.0,-0.0009363136595821725,-1940531.0,1769123547.0,-0.00109688834524342,-4275005.0,1892668358.0,-0.0022587184817299093,-1735738.0,1994264448.0,-0.0008703650118923445,-1088551.0,2073757398.0,-0.0005249172352801897,2231391.0,2140907334.0,0.0010422641674223906,1351680.0,2206932754.0,0.0006124699529471934,-379189.0,2275525382.0,-0.00016663800061273058
Lithuania,LTU,Europe & Central Asia,High income,24715.0,2863350.0,0.008631498070441964,26314.0,3044400.0,0.008643410852713179,37782.0,3213622.0,0.01175682765427919,38815.0,3355036.0,0.011569175412722845,43804.0,3457179.0,0.012670446048642548,36863.0,3616367.0,0.010193379156484947,-100301.0,3700114.0,-0.02710754317299413,-93925.0,3575137.0,-0.026271720496305457,-99104.0,3443067.0,-0.028783639702625596,-150930.0,3231294.0,-0.046708841720994744,-146217.0,2987773.0,-0.048938456837249684,-163902.0,2828403.0,-0.0579486020910033
Luxembourg,LUX,Europe & Central Asia,High income,8527.0,320750.0,0.026584567420109118,5918.0,334995.0,0.01766593531246735,15284.0,346600.0,0.04409694171956145,11846.0,361358.0,0.03278189496288999,2552.0,365525.0,0.006981738595171329,12831.0,370750.0,0.03460822656776804,20040.0,392175.0,0.051099636641805314,19940.0,419450.0,0.04753844319942782,14473.0,446175.0,0.03243794475261949,42279.0,479993.0,0.08808253453696199,48704.0,530946.0,0.09173060913915916,48704.0,596336.0,0.08167207748651767
Latvia,LVA,Europe & Central Asia,High income,79651.0,2181586.0,0.03651059366900961,70780.0,2301220.0,0.030757598143593398,54668.0,2395674.0,0.022819465419752438,36327.0,2485073.0,0.01461808164186726,30762.0,2531080.0,0.01215370513772777,41910.0,2626583.0,0.01595609200242292,-116474.0,2614338.0,-0.044552005134760694,-46601.0,2432851.0,-0.019154892757509603,-72490.0,2310173.0,-0.03137860238172639,-86594.0,2200325.0,-0.03935509527001693,-83325.0,2034319.0,-0.04095965283714108,-74186.0,1942248.0,-0.038195946140760606
"Macao SAR, China",MAC,East Asia & Pacific,High income,19062.0,176183.0,0.10819432067793147,33602.0,223418.0,0.1503996992185052,-10972.0,248767.0,-0.04410552846639627,-10034.0,236678.0,-0.04239515290817059,25146.0,251158.0,0.10012024303426528,33466.0,308180.0,0.10859238107599455,21845.0,362311.0,0.06029350475144282,27864.0,401352.0,0.06942534234288106,46284.0,448821.0,0.1031235169477364,42381.0,504511.0,0.08400411487559241,42350.0,564039.0,0.07508346054084912,25000.0,622585.0,0.04015515953644884
St. Martin (French part),MAF,Latin America & Caribbean,High income,,4076.0,,,4920.0,,,6156.0,,,7718.0,,,8369.0,,,19275.0,,,31811.0,,,26909.0,,,30910.0,,,36137.0,,,37009.0,,,36560.0,
Morocco,MAR,Middle East & North Africa,Lower middle income,-239800.0,13094888.0,-0.01831248957608496,-474734.0,14954031.0,-0.03174622280774996,-508947.0,16696891.0,-0.030481542941137963,-309839.0,18620093.0,-0.01664003504171542,-320659.0,20984009.0,-0.015281112393728005,-430184.0,23447252.0,-0.0183468834642115,-466627.0,25711406.0,-0.018148638001360174,-532581.0,27754571.0,-0.01918894729088048,-654821.0,29454768.0,-0.022231409189846615,-565140.0,31163673.0,-0.01813457611366927,-367108.0,33241898.0,-0.01104353307383351,-257096.0,35581294.0,-0.00722559443734677
Monaco,MCO,Europe & Central Asia,High income,,23039.0,,,23292.0,,,24051.0,,,25809.0,,,27627.0,,,29168.0,,,29865.0,,,31280.0,,,32806.0,,,34525.0,,,36460.0,,,38392.0,
Moldova,MDA,Europe & Central Asia,Lower middle income,100890.0,2140063.0,0.04714347194451752,74449.0,2344108.0,0.03176005542406749,55824.0,2515217.0,0.022194506477969892,-26414.0,2660619.0,-0.009927764929890375,-9185.0,2782725.0,-0.0033007214151596007,-84531.0,2918487.0,-0.028963980308975165,-131953.0,2977130.0,-0.04432221636273861,-165309.0,2935524.0,-0.056313285123882485,-12079.0,2910504.0,-0.004150140319339881,-47911.0,2873429.0,-0.01667380680016802,-7020.0,2859458.0,-0.0024550107048258796,-6935.0,2755158.0,-0.0025170970231108343
Madagascar,MDG,Sub-Saharan Africa,Low income,0.0,5352503.0,0.0,-8000.0,6073526.0,-0.0013171920232168267,-19000.0,6946620.0,-0.002735143134358868,-30000.0,7998164.0,-0.003750860822558777,-10000.0,9234129.0,-0.001082939170548733,-10000.0,10647754.0,-0.0009391651985949337,-9500.0,12301336.0,-0.0007722738408250941,-8500.0,14347854.0,-0.0005924230898920493,-7500.0,16765117.0,-0.0004473574505922028,-7500.0,19433530.0,-0.0003859309142497529,-7500.0,22346641.0,-0.0003356209105431103,-7500.0,25570540.0,-0.0002933062813691068
Maldives,MDV,South Asia,Upper middle income,-581.0,94905.0,-0.00612191138506928,-2904.0,107478.0,-0.027019483056997712,2415.0,123354.0,0.01957780047667688,0.0,144631.0,0.0,0.0,169851.0,0.0,-2605.0,203028.0,-0.012830742557676774,-3072.0,236265.0,-0.013002349057202718,-1100.0,263842.0,-0.004169161846862895,17392.0,294186.0,0.059119060730286284,17994.0,335169.0,0.05368634927454508,58358.0,397237.0,0.14690977930051832,56851.0,496402.0,0.11452613003170817
Middle East & North Africa,MEA,N/A,N/A,-298221.0,111045434.0,-0.0026855764281131993,-717185.0,127444958.0,-0.0056274097559826574,-695574.0,146213388.0,-0.004757252461723957,129603.0,168361100.0,0.0007697918343370292,2765924.0,197157159.0,0.014029031530120598,1306492.0,231570113.0,0.0056418852289457574,-477233.0,265656619.0,-0.0017964280423218063,-1053445.0,297891731.0,-0.003536335152586025,809325.0,327362252.0,0.0024722612184376104,4645191.0,361929136.0,0.012834531785249806,336434.0,401974219.0,0.0008369541729242093,-1194318.0,441255236.0,-0.002706637570641768
Mexico,MEX,Latin America & Caribbean,Upper middle income,-409085.0,40195319.0,-0.010177428869267091,-616085.0,46956208.0,-0.013120416367522692,-920380.0,54689943.0,-0.016829053926788698,-1253817.0,62869903.0,-0.019943040153887304,-1273198.0,71058654.0,-0.01791756427021542,-1835537.0,79200081.0,-0.0231759485195476,-2018533.0,87075138.0,-0.02318150790642445,-2296470.0,94611002.0,-0.0242727584684073,-2206114.0,101684758.0,-0.02169562128475538,-562404.0,109170502.0,-0.005151611375754231,-422477.0,117274155.0,-0.0036024731962468626,-300000.0,124777324.0,-0.0024042830089864727
