,Country Name,Country Code,Region,Income Group,Net Migration 1962,Population 1962,MigrRatePopn1962,Net Migration 1967,Population 1967,MigrRatePopn1967,Net Migration 1972,Population 1972,MigrRatePopn1972,Net Migration 1977,Population 1977,MigrRatePopn1977,Net Migration 1982,Population 1982,MigrRatePopn1982,Net Migration 1987,Population 1987,MigrRatePopn1987,Net Migration 1992,Population 1992,MigrRatePopn1992,Net Migration 1997,Population 1997,MigrRatePopn1997,Net Migration 2002,Population 2002,MigrRatePopn2002,Net Migration 2007,Population 2007,MigrRatePopn2007,Net Migration 2012,Population 2012,MigrRatePopn2012,Net Migration 2017,Population 2017,MigrRatePopn2017,Country,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Family,Health..Life.Expectancy.,Freedom,Generosity,Trust..Government.Corruption.,Dystopia.Residual
80,Georgia,GEO,Europe & Central Asia,Upper middle income,96284.0,3760300.0,0.02560540382416297,85200.0,4005800.0,0.021269159718408308,-73426.0,4205300.0,-0.017460347656528666,-95445.0,4372100.0,-0.021830470483291783,-47827.0,4542800.0,-0.01052808840362772,-43659.0,4743500.0,-0.00920396331822494,-591854.0,4873500.0,-0.12144331589206935,-653597.0,4349913.0,-0.15025518901182622,-148337.0,3978515.0,-0.037284514448230055,-119811.0,3860158.0,-0.03103784870981965,-95340.0,3728874.0,-0.025568040110768023,-50000.0,3728004.0,-0.013412002776821056,Georgia,125.0,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,1.50013780593872
81,Ghana,GHA,Sub-Saharan Africa,Lower middle income,30000.0,7071971.0,0.004242098843448312,-260133.0,8132803.0,-0.031985651195534925,-143000.0,9229631.0,-0.01549357715384288,-459839.0,10395452.0,-0.04423463260664375,-12339.0,11676823.0,-0.001056708661251438,-40000.0,13552021.0,-0.0029515892869410396,-16000.0,15653336.0,-0.001022146333535548,-126999.0,17908985.0,-0.007091356657007642,25002.0,20246381.0,0.0012348873608572315,150000.0,22963946.0,0.006531978432626518,-50000.0,25996449.0,-0.0019233396068824634,-50000.0,29121471.0,-0.0017169462353052152,Ghana,131.0,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,1.57786750793457
82,Gibraltar,GIB,Europe & Central Asia,High income,,24313.0,,,27173.0,,,29358.0,,,30234.0,,,29691.0,,,29115.0,,,28840.0,,,29408.0,,,32102.0,,,33517.0,,,33646.0,,,33728.0,,,,,,,,,,,,,
83,Guinea,GIN,Sub-Saharan Africa,Low income,0.0,3611429.0,0.0,0.0,3941053.0,0.0,-87571.0,4290534.0,-0.02041027993252122,-156695.0,4628877.0,-0.033851623190678866,-83323.0,5077082.0,-0.016411592328034096,0.0,5801326.0,0.0,-134975.0,6716038.0,-0.02009741457686809,-181099.0,7662075.0,-0.02363576446328181,-349998.0,8586074.0,-0.0407634502101892,-311422.0,9518162.0,-0.032718711868951166,-293749.0,10652029.0,-0.027576811891894024,-20000.0,12067539.0,-0.0016573387498478355,Guinea,149.0,3.50699996948242,3.58442812889814,3.4295718100667,0.24454993009567302,0.7912446856498722,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,1.55231189727783
84,"Gambia, The",GMB,Sub-Saharan Africa,Low income,5282.0,379894.0,0.013903878450304559,13403.0,426629.0,0.03141605469857886,14403.0,492426.0,0.02924906483410705,14580.0,576757.0,0.02527927706122336,14883.0,678113.0,0.02194766948871353,60597.0,831023.0,0.0729185594141197,2620.0,1027475.0,0.002549940387843986,-4570.0,1200526.0,-0.003806664745286649,1517.0,1404261.0,0.0010802835085500489,-15436.0,1639848.0,-0.009413067552602437,-15436.0,1905011.0,-0.008102840351053091,-15436.0,2213894.0,-0.006972330201897652,,,,,,,,,,,,
85,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,-20001.0,628883.0,-0.031804008058732715,-7230.0,669237.0,-0.010803347692969756,-14999.0,732523.0,-0.02047580758556387,-79367.0,771737.0,-0.10284203038081627,-30001.0,810405.0,-0.037019761724076235,-28004.0,912754.0,-0.030680774885675662,-29999.0,1020350.0,-0.02940069583966286,-41167.0,1132510.0,-0.036350230903038384,-27932.0,1254453.0,-0.022266278609083003,-17502.0,1411543.0,-0.01239919719059214,-7005.0,1604979.0,-0.00436454308747965,-6996.0,1828146.0,-0.003826827835413583,,,,,,,,,,,,
86,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2998.0,262219.0,0.011433191340063077,5001.0,291790.0,0.017139038349497926,-70000.0,289501.0,-0.24179536512827246,-29998.0,242156.0,-0.12387882191645055,64999.0,284630.0,0.2283631381091241,20000.0,382981.0,0.052221911791968785,20002.0,447266.0,0.0447205913259671,35001.0,536460.0,0.06524437982328599,50003.0,658384.0,0.07594807893265935,80001.0,821687.0,0.09736189084164652,89999.0,1031191.0,0.08727675086380701,79998.0,1262001.0,0.06338980713961401,,,,,,,,,,,,
87,Greece,GRC,Europe & Central Asia,High income,-256691.0,8448233.0,-0.03038398680528816,-187126.0,8684088.0,-0.0215481464489996,20771.0,8888628.0,0.002336806085258602,297368.0,9308479.0,0.031945928008217016,100241.0,9789513.0,0.01023963091933174,178887.0,10000595.0,0.017887635685676702,459178.0,10399061.0,0.044155717521033866,297431.0,10661259.0,0.027898299816184937,113586.0,10902022.0,0.010418801209537093,-370769.0,11048473.0,-0.03355839309196845,-161799.0,11045011.0,-0.014649057388897125,-80000.0,10754679.0,-0.0074386227613116125,Greece,87.0,5.2270002365112305,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.8101989030838009,0.0957312509417534,0.0,0.043289776891470004,1.74922156333923
88,Grenada,GRD,Latin America & Caribbean,Upper middle income,-9450.0,92484.0,-0.10217983651226158,-9731.0,95020.0,-0.10241001894338034,-11759.0,93983.0,-0.1251183724716172,-13206.0,90227.0,-0.14636417037028826,-586.0,93122.0,-0.0062928201713880715,-15189.0,99436.0,-0.15275151856470492,-4210.0,97165.0,-0.04332835897699789,-3964.0,101567.0,-0.039028424586726,-3511.0,103634.0,-0.033878842850801866,-3526.0,105190.0,-0.03352029660614127,-1000.0,107446.0,-0.009307000725946056,-1000.0,110874.0,-0.009019247073254327,,,,,,,,,,,,
89,Greenland,GRL,Europe & Central Asia,High income,,35000.0,,,41900.0,,,48300.0,,,49400.0,,,51500.0,,,54100.0,,,55300.0,,,56000.0,,,56609.0,,,56555.0,,,56810.0,,,56172.0,,,,,,,,,,,,,
90,Guatemala,GTM,Latin America & Caribbean,Upper middle income,-10311.0,4378604.0,-0.002354860133503738,-41269.0,5047435.0,-0.008176232086198238,-137529.0,5723759.0,-0.02402774120992865,-258519.0,6412667.0,-0.04031380391341075,-283074.0,7262658.0,-0.03897663913129325,-299909.0,8332446.0,-0.035992912525325695,-367469.0,9544055.0,-0.03850239756581453,-402326.0,10788362.0,-0.03729259363006173,-281050.0,12147518.0,-0.023136413545548976,-114231.0,13477017.0,-0.008475985449895923,-50131.0,14781942.0,-0.003391367656563664,-46073.0,16087418.0,-0.002863915141634289,Guatemala,29.0,6.4539999961853,6.56687397271395,6.34112601965666,0.872001945972443,1.25558519363403,0.540239989757538,0.5313106179237371,0.283488392829895,0.0772232785820961,2.89389109611511
91,Guam,GUM,East Asia & Pacific,High income,-2905.0,69604.0,-0.04173610712028045,-1442.0,78404.0,-0.0183919187796541,-2131.0,87587.0,-0.024330094648749245,-1511.0,97477.0,-0.01550109256542569,109.0,108906.0,0.0010008631296714598,99.0,121919.0,0.0008120145342399462,1739.0,136692.0,0.012722032013577972,-4116.0,150303.0,-0.02738468294046027,-9556.0,157176.0,-0.060798086221815026,-9776.0,158847.0,-0.06154349783124643,-7594.0,159996.0,-0.0474636865921648,-2532.0,164281.0,-0.015412616188116703,,,,,,,,,,,,
92,Guyana,GUY,Latin America & Caribbean,Upper middle income,-14669.0,606285.0,-0.02419489184129576,-42559.0,675871.0,-0.06296911688769011,-54362.0,721948.0,-0.075299052009286,-52341.0,762424.0,-0.06865077699547759,-97340.0,781246.0,-0.1245958379306902,-102648.0,757448.0,-0.1355182137915738,-57867.0,748602.0,-0.07730008736284434,-86647.0,757970.0,-0.11431455070781164,-63249.0,744789.0,-0.08492203832226307,-50078.0,746474.0,-0.06708606059956543,-34999.0,755399.0,-0.04633180610511796,-30001.0,775221.0,-0.03869993201938544,,,,,,,,,,,,
93,High income,HIC,,,3941008.0,800940275.0,0.00492047674840674,4229964.0,848251644.0,0.00498668529547819,7251511.0,892423645.0,0.008125637459998048,7260230.0,933635381.0,0.007776301271084755,6510855.0,972400780.0,0.006695649709371891,8249599.0,1006177585.0,0.008198949293826696,10289281.0,1042741821.0,0.009867525012214887,13436955.0,1081272105.0,0.01242698756202538,18179172.0,1115120727.0,0.016302424983981132,22605622.0,1154287221.0,0.0195840529018557,17992038.0,1191504227.0,0.015100272069785953,15844525.0,1225031047.0,0.012933978317367494,,,,,,,,,,,,
94,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,-27385.0,3305200.0,-0.008285429020936706,71590.0,3722800.0,0.01923014934995165,73970.0,4123600.0,0.017938209331651956,390487.0,4583700.0,0.08519034840849096,160605.0,5264500.0,0.03050717067147877,221262.0,5580500.0,0.03964913538213422,156486.0,5800500.0,0.02697801913628136,375683.0,6489300.0,0.057892684881266074,64797.0,6744100.0,0.009607953618718584,89747.0,6916300.0,0.01297615777221925,74892.0,7150100.0,0.010474259101271309,146542.0,7391700.0,0.01982520935644033,"Hong Kong SAR, China",71.0,5.47200012207031,5.54959417313337,5.394406071007251,1.55167484283447,1.26279091835022,0.943062424659729,0.490968644618988,0.374465793371201,0.29393374919891396,0.554633140563965
95,Honduras,HND,Latin America & Caribbean,Lower middle income,-29002.0,2155647.0,-0.013453965329202788,-41000.0,2486415.0,-0.016489604510912297,-45999.0,2882113.0,-0.015960165337028768,-50999.0,3352825.0,-0.015210755109497216,-61998.0,3910640.0,-0.015853671010371703,-73998.0,4542214.0,-0.016291174303984798,-77999.0,5244678.0,-0.014872028368567146,-64998.0,6045699.0,-0.010751114139159095,-41999.0,6929265.0,-0.006061104604889552,-25000.0,7808518.0,-0.00320163185895198,-30000.0,8640691.0,-0.0034719445470275468,-34000.0,9429013.0,-0.0036058917301312454,Honduras,91.0,5.1810002326965305,5.30158279687166,5.0604176685214,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,2.0658111572265603
96,Heavily indebted poor countries (HIPC),HPC,,,-243146.0,169567094.0,-0.001433922079244927,-137303.0,192084649.0,-0.0007148046484443429,-1026521.0,219004370.0,-0.004687216971971838,-2923589.0,250160346.0,-0.011686860234835141,-5279936.0,284905162.0,-0.018532258113315617,-2910055.0,325095184.0,-0.008951393755497774,2469854.0,376055904.0,0.006567784134563142,-3368158.0,434736174.0,-0.0077475908411523174,-1747428.0,499113575.0,-0.0035010628592900927,-4868903.0,574560260.0,-0.008474138117383893,-2882169.0,660193774.0,-0.0043656409883077755,-1462971.0,759106221.0,-0.0019272283107794478,,,,,,,,,,,,
97,Croatia,HRV,Europe & Central Asia,High income,1854.0,4196712.0,0.00044177441768698925,-1225.0,4338683.0,-0.0002823437434816049,-18403.0,4450564.0,-0.004134981543912186,18681.0,4559571.0,0.004097095976792553,54369.0,4634234.0,0.01173203597401426,26145.0,4739745.0,0.005516119538076416,-143579.0,4575818.0,-0.03137777770007461,-188129.0,4534920.0,-0.04148452453406014,-2580.0,4302174.0,-0.0005996968044528184,-10499.0,4310217.0,-0.002435840237278077,-38493.0,4267558.0,-0.009019912558891991,-40004.0,4124531.0,-0.009699042145640316,Croatia,77.0,5.2930002212524405,5.391777204573151,5.19422323793173,1.22255623340607,0.9679830074310299,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,1.85449242591858
98,Haiti,HTI,Latin America & Caribbean,Low income,-51997.0,4019173.0,-0.012937238581170804,-58003.0,4425303.0,-0.013107125094033108,-88000.0,4837332.0,-0.018191846249130717,-97999.0,5294619.0,-0.018509169403879675,-124999.0,5910227.0,-0.02114961066639234,-135001.0,6618744.0,-0.02039677014249229,-140001.0,7319493.0,-0.019127144462054955,-144998.0,8030726.0,-0.018055403708207702,-139999.0,8754150.0,-0.01599230079448033,-138004.0,9495328.0,-0.014533884453491231,-150000.0,10250930.0,-0.01463281868084164,-175000.0,10982366.0,-0.015934635578526517,Haiti,145.0,3.6029999256133998,3.73471479773521,3.4712850534915902,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,1.69716763496399
99,Hungary,HUN,Europe & Central Asia,High income,21715.0,10061734.0,0.0021581767118868376,15731.0,10216604.0,0.0015397484330409595,-24419.0,10398489.0,-0.0023483219533145627,13040.0,10648031.0,0.001224639560121491,-115800.0,10705535.0,-0.010816834469272205,-91554.0,10612741.0,-0.008626800559817675,99980.0,10369341.0,0.009641885631883451,78562.0,10290486.0,0.007634430482680798,61589.0,10158608.0,0.006062740091949606,25150.0,10055780.0,0.0025010491478532747,29999.0,9920362.0,0.0030239823909651684,29999.0,9787966.0,0.003064886003894987,Hungary,75.0,5.32399988174438,5.4030397091805895,5.24496005430818,1.2860119342803997,1.34313309192657,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,1.7164592742919902
100,IBRD only,IBD,,,-3572773.0,1974019004.0,-0.0018098979760379245,-3639834.0,2211446023.0,-0.001645906778706848,-2657570.0,2480635677.0,-0.0010713262026505958,-4274006.0,2741759767.0,-0.0015588550285995934,-953415.0,3004914782.0,-0.00031728520412995865,-4254770.0,3294789958.0,-0.0012913630471857835,-9685437.0,3583653517.0,-0.0027026711578155057,-8630309.0,3842265420.0,-0.002246151178176545,-10812375.0,4077663878.0,-0.002651610167855037,-11595016.0,4296873746.0,-0.002698477238432688,-2178391.0,4515492025.0,-0.0004824260541131174,-6056175.0,4736161411.0,-0.0012787095866146358,,,,,,,,,,,,
101,IDA & IBRD total,IBT,,,-3963584.0,2372380778.0,-0.001670719994343168,-4173652.0,2663895555.0,-0.0015667476122201045,-7497326.0,2994908168.0,-0.002503357558708291,-7486372.0,3326428549.0,-0.002250573517429248,-6728516.0,3674370511.0,-0.0018312023732655087,-8916507.0,4062409115.0,-0.0021948815955233998,-11085383.0,4463427780.0,-0.0024836030840852986,-14297599.0,4844173043.0,-0.002951504595951735,-18637281.0,5209100117.0,-0.0035778312148727703,-23109254.0,5570347419.0,-0.004148619872644967,-18168999.0,5943961722.0,-0.003056715344035993,-15664439.0,6333378175.0,-0.0024733149619634073,,,,,,,,,,,,
102,IDA total,IDA,,,-390811.0,398361774.0,-0.0009810454353484227,-533818.0,452449532.0,-0.0011798398765942365,-4839756.0,514272491.0,-0.009410878638655395,-3212366.0,584668782.0,-0.005494334739425168,-5775101.0,669455729.0,-0.008626561473492148,-4661737.0,767619157.0,-0.006072981578806533,-1399946.0,879774263.0,-0.0015912559151551355,-5667290.0,1001907623.0,-0.005656499531394423,-7824906.0,1131436239.0,-0.0069159054043698535,-11514238.0,1273473673.0,-0.00904159877359318,-15990608.0,1428469697.0,-0.0111942227641109,-9608264.0,1597216764.0,-0.00601562932255825,,,,,,,,,,,,
103,IDA blend,IDB,,,7616.0,126289823.0,6.030573025666526e-05,102544.0,143347882.0,0.0007153506460597723,-258308.0,163636009.0,-0.001578552309962534,1262694.0,188841791.0,0.00668651781638737,575125.0,220088459.0,0.002613153831932641,-352458.0,255551896.0,-0.001379203228451101,-1623327.0,293874927.0,-0.005523870364074986,-576770.0,334399200.0,-0.0017247947961597993,-1928024.0,377512127.0,-0.00510718427861259,-1483560.0,424192635.0,-0.003497373310123595,-2310575.0,478336539.0,-0.004830438010925191,-2260137.0,536862922.0,-0.004209895873569008,,,,,,,,,,,,
104,Indonesia,IDN,East Asia & Pacific,Upper middle income,449965.0,92518377.0,0.004863520249604032,556062.0,105865571.0,0.0052525291721139435,508276.0,121017314.0,0.00420002711347568,378743.0,137278058.0,0.0027589478283557892,475080.0,154468229.0,0.003075583911821764,261282.0,171702763.0,0.0015217110979163454,-35412.0,187739786.0,-0.0001886227781254635,-67671.0,202826446.0,-0.00033363992385884435,-1149655.0,217357793.0,-0.005289228346185867,-1333685.0,232374245.0,-0.005739383897729286,-454447.0,248452413.0,-0.0018291108325842664,-494777.0,264645886.0,-0.0018695813015585665,Indonesia,81.0,5.26200008392334,5.35288859814405,5.17111156970263,0.995538592338562,1.2744446992874099,0.49234572052955605,0.443323463201523,0.611704587936401,0.0153171354904771,1.42947697639465
105,IDA only,IDX,,,-398427.0,272071951.0,-0.001464417770871206,-636362.0,309101650.0,-0.0020587466938465065,-4581448.0,350636482.0,-0.013066090481708632,-4475060.0,395826991.0,-0.011305595883429791,-6350226.0,449367270.0,-0.014131483140728075,-4309279.0,512067261.0,-0.00841545501578161,223381.0,585899336.0,0.00038126173947396316,-5090520.0,667508423.0,-0.00762615095869734,-5896882.0,753924112.0,-0.007821585629297396,-10030678.0,849281038.0,-0.011810787655899602,-13680033.0,950133158.0,-0.014398016619897818,-7348127.0,1060353842.0,-0.006929881996881566,,,,,,,,,,,,
106,Isle of Man,IMN,Europe & Central Asia,High income,,48418.0,,,52118.0,,,57166.0,,,61336.0,,,63772.0,,,66471.0,,,71254.0,,,73850.0,,,78318.0,,,82408.0,,,84533.0,,,83598.0,,,,,,,,,,,,,
107,India,IND,South Asia,Lower middle income,-85391.0,469077190.0,-0.00018204040149554066,-342846.0,520400576.0,-0.0006588117227602761,2106041.0,581087256.0,0.0036243111137856383,1111236.0,652408776.0,0.0017032818087045474,579708.0,732239504.0,0.0007916917850419608,45150.0,819682102.0,5.508232995430221e-05,-552948.0,909307016.0,-0.0006080982443447901,-682569.0,1000900030.0,-0.0006819552198434843,-1888986.0,1093317189.0,-0.0017277566098889898,-2655844.0,1183209472.0,-0.002244610158090418,-2350075.0,1265782790.0,-0.0018566179115138703,-2663434.0,1338658835.0,-0.0019896286718938364,India,122.0,4.31500005722046,4.37152201749384,4.25847809694707,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,1.5191171169281
108,Ireland,IRL,Europe & Central Asia,High income,-105837.0,2836050.0,-0.037318453482837036,-57278.0,2902450.0,-0.01973436234904994,44335.0,3036850.0,0.01459900884139816,51765.0,3282200.0,0.01577143379440619,-60929.0,3485800.0,-0.01747920133111481,-125947.0,3540057.0,-0.035577675726690274,-15374.0,3558430.0,-0.0043204446904955285,84879.0,3674171.0,0.02310153773463456,201467.0,3931947.0,0.05123848312299225,197285.0,4398942.0,0.044848283973737316,-111819.0,4599533.0,-0.02431094635042297,118020.0,4807388.0,0.02454971389869093,Ireland,15.0,6.9770002365112305,7.043351667523379,6.91064880549908,1.5357066392898602,1.5582311153411899,0.8097826242446899,0.5731103420257571,0.42785832285881,0.29838815331459007,1.77386903762817
109,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,-7838.0,23071315.0,-0.00033972922653086746,51755.0,26317783.0,0.0019665410266510672,77633.0,30075297.0,0.002581287892186069,403319.0,34803045.0,0.011588612433193705,2007670.0,41869236.0,0.047950958551046884,1497228.0,51193782.0,0.029246286199366943,-898423.0,58780370.0,-0.01528440532102809,-218350.0,63136312.0,-0.0034583901574738803,-48444.0,67284796.0,-0.0007199843483214247,-576900.0,71336475.0,-0.008087027008273117,-502345.0,75539862.0,-0.0066500651007278784,-274998.0,80673951.0,-0.0034087582991937514,"Iran, Islamic Rep.",108.0,4.69199991226196,4.79822470769286,4.585775116831059,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,1.49873495101929
110,Iraq,IRQ,Middle East & North Africa,Upper middle income,-1862.0,7674220.0,-0.00024263052140803887,-6877.0,8947404.0,-0.0007686028260264093,-8587.0,10599668.0,-0.0008101197131834695,-47791.0,12462070.0,-0.0038349166711469282,-199939.0,14432468.0,-0.013853417170230344,-647664.0,16257070.0,-0.03983891316208887,-154026.0,18402734.0,-0.008369734627474375,-17859.0,21439574.0,-0.0008329922973282957,-266320.0,24931919.0,-0.010681889348348995,-1102117.0,27911248.0,-0.039486482295596384,1303607.0,31890011.0,0.04087822359170713,39171.0,37552781.0,0.0010430918551677971,Iraq,117.0,4.49700021743774,4.62259140968323,4.37140902519226,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,1.31890726089478
111,Iceland,ISL,Europe & Central Asia,High income,-732.0,182378.0,-0.004013641996293413,-2757.0,198751.0,-0.013871628318851224,-1061.0,209137.0,-0.005073229509842831,-3929.0,221799.0,-0.017714236763916882,260.0,233860.0,0.0011117762764046863,646.0,245859.0,0.00262752227902985,-1054.0,261057.0,-0.004037432438126539,1020.0,271128.0,0.0037620607240860405,2940.0,287523.0,0.01022526893500694,12007.0,311566.0,0.038537581122458815,-2163.0,320716.0,-0.006744284663066389,1900.0,343400.0,0.00553290623179965,Iceland,3.0,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.8335521221160892,0.6271626353263849,0.47554022073745705,0.15352655947208402,2.32271528244019
112,Israel,ISR,Middle East & North Africa,High income,209496.0,2293000.0,0.0913632795464457,72440.0,2745000.0,0.026389799635701275,165879.0,3148000.0,0.05269345616264295,62546.0,3613000.0,0.017311375588153887,2604.0,4031000.0,0.0006459935499875961,65418.0,4369000.0,0.014973220416571297,451557.0,5123000.0,0.08814308022642983,245334.0,5836000.0,0.04203803975325565,102935.0,6570000.0,0.015667427701674275,273635.0,7180100.0,0.038110193451344684,19497.0,7910500.0,0.002464698818026673,50002.0,8713300.0,0.005738583544696039,Israel,11.0,7.212999820709231,7.279853256493809,7.14614638492465,1.3753824234008798,1.37628996372223,0.83840399980545,0.40598860383033797,0.330082654953003,0.0852421000599861,2.80175733566284
113,Italy,ITA,Europe & Central Asia,High income,-230527.0,50879450.0,-0.004530846933290356,-231781.0,52900500.0,-0.004381451971153392,19396.0,54381345.0,0.0003566664266946689,164927.0,55955411.0,0.0029474718718445303,264799.0,56543548.0,0.0046830984146944594,-10058.0,56601931.0,-0.000177697117789144,152825.0,56797087.0,0.0026907189800068447,-298237.0,56890372.0,-0.005242310596949516,1664343.0,57059007.0,0.02916880414690708,1050948.0,58438310.0,0.017983887624402554,1637369.0,59539717.0,0.02750044982578604,744713.0,60536709.0,0.012301841515699177,Italy,48.0,5.96400022506714,6.04273690596223,5.88526354417205,1.3950666189193701,1.44492328166962,0.8531443476676941,0.256450712680817,0.17278964817523998,0.0280280914157629,1.81331205368042
114,Jamaica,JAM,Latin America & Caribbean,Upper middle income,-143938.0,1676501.0,-0.08585619692442772,-149741.0,1803319.0,-0.08303633466957316,-91034.0,1935100.0,-0.047043563640121966,-98483.0,2080831.0,-0.047328687433049584,-71084.0,2234057.0,-0.03181834662231089,-146934.0,2375393.0,-0.06185671171044117,-110068.0,2461049.0,-0.044724018091472376,-93279.0,2583916.0,-0.03609985773531338,-92045.0,2692845.0,-0.034181321242032124,-87319.0,2768227.0,-0.0315432946792297,-56658.0,2842132.0,-0.019935034685229256,-56658.0,2920853.0,-0.019397758120658592,Jamaica,76.0,5.31099987030029,5.581398728489879,5.04060101211071,0.925579309463501,1.3682180643081698,0.6410223841667181,0.474307239055634,0.23381833732128102,0.0552677810192108,1.61232566833496
115,Jordan,JOR,Middle East & North Africa,Upper middle income,35715.0,1010658.0,0.035338363719477815,255435.0,1378998.0,0.18523232085905847,-29706.0,1883935.0,-0.015768059938373668,-80758.0,2179363.0,-0.03705578189590261,81657.0,2563534.0,0.03185329314922291,170602.0,3131796.0,0.05447417392448295,412472.0,3977672.0,0.1036968357370844,-150149.0,4848541.0,-0.03096787260332541,-93910.0,5317506.0,-0.01766053484471856,649995.0,6255280.0,0.10391141563607063,1056759.0,8090872.0,0.13061126167859285,51099.0,9779173.0,0.005225288477870266,Jordan,74.0,5.33599996566772,5.448410022407769,5.223589908927679,0.9910123944282528,1.2390888929367099,0.6045900583267211,0.418421149253845,0.17217046022415197,0.11980327218771002,1.79117655754089
116,Japan,JPN,East Asia & Pacific,High income,-151351.0,95832000.0,-0.0015793367559896485,822703.0,100725000.0,0.008167813353189377,714937.0,107188000.0,0.006669935067358287,205006.0,113863000.0,0.0018004619586696293,50002.0,118449000.0,0.00042213948619236965,-298339.0,122091000.0,-0.002443578969784833,46286.0,124229000.0,0.0003725861111334712,-100333.0,126057000.0,-0.000795933585600165,164199.0,127445000.0,0.001288391070657931,277580.0,128001000.0,0.0021685768079936878,358133.0,127629000.0,0.002806047214974653,357800.0,126785797.0,0.002822082665931421,Japan,51.0,5.92000007629395,5.99071944460273,5.8492807079851605,1.41691517829895,1.43633782863617,0.9134758710861209,0.505625545978546,0.12057276815175999,0.163760736584663,1.36322355270386
117,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,694120.0,10756928.0,0.06452771646328766,173343.0,12385710.0,0.013995402766575352,-128101.0,13463985.0,-0.00951434512144807,-435262.0,14359624.0,-0.03031151790603988,-433268.0,15128087.0,-0.028639972787041744,-674287.0,16039251.0,-0.04203980597348343,-1439396.0,16439095.0,-0.08755932124000744,-1261512.0,15333703.0,-0.08227053830376133,44530.0,14858948.0,0.0029968474214998268,-35196.0,15484192.0,-0.0022730278725554428,159807.0,16792089.0,0.009516802823043636,-90000.0,18037776.0,-0.004989528642555491,Kazakhstan,60.0,5.8189997673034695,5.90364177465439,5.73435775995255,1.2845562696456898,1.3843690156936599,0.6060415506362921,0.43745428323745705,0.20196442306041698,0.11928288638591802,1.7848925590515101
118,Kenya,KEN,Sub-Saharan Africa,Lower middle income,-20000.0,8647011.0,-0.0023129379620310422,-19535.0,10187478.0,-0.0019175501532371407,-17915.0,12146068.0,-0.0014749629262737535,-2930.0,14638890.0,-0.00020015178746476,3805.0,17736326.0,0.00021453146497194518,5023.0,21382112.0,0.00023491598958980293,221569.0,25326078.0,0.008748650304243712,-21386.0,29415659.0,-0.000727027737165433,25144.0,33751739.0,0.0007449690221887531,-189330.0,38705932.0,-0.004891498285069068,-50000.0,44343410.0,-0.0011275632613729975,-50000.0,50221473.0,-0.0009955900735926244,Kenya,112.0,4.55299997329712,4.65569159060717,4.450308355987071,0.560479462146759,1.0679507255554201,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,1.6519021987915001
119,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,103107.0,2333400.0,0.0441874517870918,104185.0,2736500.0,0.038072355198245936,-12065.0,3088200.0,-0.003906806553979665,-45839.0,3423900.0,-0.01338794941441047,-54162.0,3759300.0,-0.014407469475700263,-126883.0,4144600.0,-0.03061405201949525,-276249.0,4515400.0,-0.0611792975151703,-27268.0,4696400.0,-0.005806149391022911,-172911.0,4990700.0,-0.03464664275552528,-76604.0,5268400.0,-0.014540277883228304,-93353.0,5607200.0,-0.01664877300613497,-20000.0,6198200.0,-0.003226743248039753,Kyrgyz Republic,98.0,5.0040001869201705,5.089919903129339,4.918080470710991,0.5962200760841371,1.39423859119415,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,1.5367231369018601
